year,sequence,shortname,circuit_name,rider_name,team_name,bike_name,Status_Zavrsetka
1999,12,VAL,Ricardo Tormo,"Biaggi, Max",?,Yamaha,0
1999,12,VAL,Ricardo Tormo,"Kocinski, John",?,Honda,0
1999,12,VAL,Ricardo Tormo,"Gibernau, Sete",?,Honda,0
1999,12,VAL,Ricardo Tormo,"Barros, Alex",?,Honda,0
1999,12,VAL,Ricardo Tormo,"Harada, Tetsuya",?,Aprilia,0
1999,12,VAL,Ricardo Tormo,"Aoki, Nobuatsu",?,Suzuki,0
1999,12,VAL,Ricardo Tormo,"Gimbert, Sebastien",?,Honda,0
1999,12,VAL,Ricardo Tormo,"De Gea, David",?,Modenas KR3,0
1999,12,VAL,Ricardo Tormo,"Hale, Mike",?,Modenas KR3,0
1999,12,VAL,Ricardo Tormo,"Rutter, Michael",?,Honda,0
1999,12,VAL,Ricardo Tormo,"Garcia, Marc",?,Honda,0
1999,12,VAL,Ricardo Tormo,"Willis, Mark",?,Modenas KR3,1
1999,13,AUS,Phillip Island,"Okada, Tadayuki",?,Honda,0
1999,13,AUS,Phillip Island,"Biaggi, Max",?,Yamaha,0
1999,13,AUS,Phillip Island,"Laconi, Regis",?,Yamaha,0
1999,13,AUS,Phillip Island,"Checa, Carlos",?,Yamaha,0
1999,13,AUS,Phillip Island,"Criville, Alex",?,Honda,0
1999,13,AUS,Phillip Island,"Gibernau, Sete",?,Honda,0
1999,13,AUS,Phillip Island,"Mccoy, Garry",?,Yamaha,0
1999,13,AUS,Phillip Island,"Aoki, Nobuatsu",?,Suzuki,0
1999,13,AUS,Phillip Island,"Kocinski, John",?,Honda,0
1999,13,AUS,Phillip Island,"Roberts Jr, Kenny",?,Suzuki,0
1999,13,AUS,Phillip Island,"Aoki, Haruchika",?,TSR,0
1999,13,AUS,Phillip Island,"Vd Goorbergh, Jurgen",?,Muz Weber,0
1999,13,AUS,Phillip Island,"De Gea, David",?,Modenas KR3,0
1999,13,AUS,Phillip Island,"Martin, Steve",?,Honda,0
1999,13,AUS,Phillip Island,"Willis, Mark",?,Modenas KR3,0
1999,13,AUS,Phillip Island,"Abe, Norick",?,Yamaha,0
1999,13,AUS,Phillip Island,"Borja, Juan",?,Honda,0
1999,13,AUS,Phillip Island,"Gobert, Anthony",?,Muz Weber,1
1999,14,RSA,Phakisa Freeway,"Biaggi, Max",?,Yamaha,0
1999,14,RSA,Phakisa Freeway,"Gibernau, Sete",?,Honda,0
1999,14,RSA,Phakisa Freeway,"Criville, Alex",?,Honda,0
1999,14,RSA,Phakisa Freeway,"Okada, Tadayuki",?,Honda,0
1999,14,RSA,Phakisa Freeway,"Borja, Juan",?,Honda,0
1999,14,RSA,Phakisa Freeway,"Checa, Carlos",?,Yamaha,0
1999,14,RSA,Phakisa Freeway,"Aoki, Nobuatsu",?,Suzuki,0
1999,14,RSA,Phakisa Freeway,"Mccoy, Garry",?,Yamaha,0
1999,14,RSA,Phakisa Freeway,"Abe, Norick",?,Yamaha,0
1999,14,RSA,Phakisa Freeway,"Kocinski, John",?,Honda,0
1999,14,RSA,Phakisa Freeway,"Barros, Alex",?,Honda,0
1999,14,RSA,Phakisa Freeway,"Aoki, Haruchika",?,TSR,0
1999,14,RSA,Phakisa Freeway,"Vd Goorbergh, Jurgen",?,Muz Weber,0
1999,14,RSA,Phakisa Freeway,"Laconi, Regis",?,Yamaha,0
1999,14,RSA,Phakisa Freeway,"Harada, Tetsuya",?,Aprilia,0
1999,14,RSA,Phakisa Freeway,"Willis, Mark",?,Modenas KR3,0
1999,14,RSA,Phakisa Freeway,"Cardoso, Jose Luis",?,TSR,0
1999,14,RSA,Phakisa Freeway,"Gobert, Anthony",?,Muz Weber,0
1999,14,RSA,Phakisa Freeway,"Gimbert, Sebastien",?,Honda,0
1999,14,RSA,Phakisa Freeway,"De Gea, David",?,Modenas KR3,0
1999,14,RSA,Phakisa Freeway,"Martin, Steve",?,Honda,0
1999,14,RSA,Phakisa Freeway,"Roberts Jr, Kenny",?,Suzuki,0
1999,14,RSA,Phakisa Freeway,"Hale, Mike",?,Modenas KR3,1
1999,15,RIO,Nelson Piquet,"Abe, Norick",?,Yamaha,0
1999,15,RIO,Nelson Piquet,"Biaggi, Max",?,Yamaha,0
1999,15,RIO,Nelson Piquet,"Roberts Jr, Kenny",?,Suzuki,0
1999,15,RIO,Nelson Piquet,"Barros, Alex",?,Honda,0
1999,15,RIO,Nelson Piquet,"Gibernau, Sete",?,Honda,0
1999,15,RIO,Nelson Piquet,"Criville, Alex",?,Honda,0
1999,15,RIO,Nelson Piquet,"Okada, Tadayuki",?,Honda,0
1999,15,RIO,Nelson Piquet,"Mccoy, Garry",?,Yamaha,0
1999,15,RIO,Nelson Piquet,"Aoki, Nobuatsu",?,Suzuki,0
1999,15,RIO,Nelson Piquet,"Gobert, Anthony",?,Muz Weber,0
1999,15,RIO,Nelson Piquet,"Laconi, Regis",?,Yamaha,0
1999,15,RIO,Nelson Piquet,"Harada, Tetsuya",?,Aprilia,0
1999,15,RIO,Nelson Piquet,"Kocinski, John",?,Honda,0
1999,15,RIO,Nelson Piquet,"De Gea, David",?,Modenas KR3,0
1999,15,RIO,Nelson Piquet,"Aoki, Haruchika",?,TSR,0
1999,15,RIO,Nelson Piquet,"Willis, Mark",?,Modenas KR3,0
1999,15,RIO,Nelson Piquet,"Cardoso, Jose Luis",?,TSR,0
1999,15,RIO,Nelson Piquet,"Gimbert, Sebastien",?,Honda,0
1999,15,RIO,Nelson Piquet,"Martin, Steve",?,Honda,1
1999,16,ARG,Oscar A. Galvez,"Roberts Jr, Kenny",?,Suzuki,0
1999,16,ARG,Oscar A. Galvez,"Biaggi, Max",?,Yamaha,0
1999,16,ARG,Oscar A. Galvez,"Abe, Norick",?,Yamaha,0
1999,16,ARG,Oscar A. Galvez,"Checa, Carlos",?,Yamaha,0
1999,16,ARG,Oscar A. Galvez,"Criville, Alex",?,Honda,0
1999,16,ARG,Oscar A. Galvez,"Gibernau, Sete",?,Honda,0
1999,16,ARG,Oscar A. Galvez,"Kocinski, John",?,Honda,0
1999,16,ARG,Oscar A. Galvez,"Barros, Alex",?,Honda,0
1999,16,ARG,Oscar A. Galvez,"Borja, Juan",?,Honda,0
1999,16,ARG,Oscar A. Galvez,"Vd Goorbergh, Jurgen",?,Muz Weber,0
1999,16,ARG,Oscar A. Galvez,"Harada, Tetsuya",?,Aprilia,0
1999,16,ARG,Oscar A. Galvez,"Laconi, Regis",?,Yamaha,0
1999,16,ARG,Oscar A. Galvez,"Mccoy, Garry",?,Yamaha,0
1999,16,ARG,Oscar A. Galvez,"Willis, Mark",?,Modenas KR3,0
1999,16,ARG,Oscar A. Galvez,"Aoki, Haruchika",?,TSR,0
1999,16,ARG,Oscar A. Galvez,"Cardoso, Jose Luis",?,TSR,0
1999,16,ARG,Oscar A. Galvez,"Gimbert, Sebastien",?,Honda,0
1999,16,ARG,Oscar A. Galvez,"Hale, Mike",?,Modenas KR3,0
1999,16,ARG,Oscar A. Galvez,"Rutter, Michael",?,Honda,0
1999,16,ARG,Oscar A. Galvez,"Martin, Steve",?,Honda,0
1999,16,ARG,Oscar A. Galvez,"Aoki, Nobuatsu",?,Suzuki,1
2000,1,RSA,Phakisa Freeway,"Mccoy, Garry",?,Yamaha,0
2000,1,RSA,Phakisa Freeway,"Checa, Carlos",?,Yamaha,0
2000,1,RSA,Phakisa Freeway,"Capirossi, Loris",?,Honda,0
2000,1,RSA,Phakisa Freeway,"Barros, Alex",?,Honda,0
2000,1,RSA,Phakisa Freeway,"Criville, Alex",?,Honda,0
2000,1,RSA,Phakisa Freeway,"Roberts Jr, Kenny",?,Suzuki,0
2000,1,RSA,Phakisa Freeway,"Abe, Norick",?,Yamaha,0
2000,1,RSA,Phakisa Freeway,"Aoki, Nobuatsu",?,Suzuki,0
2000,1,RSA,Phakisa Freeway,"Laconi, Regis",?,Yamaha,0
2000,1,RSA,Phakisa Freeway,"Vd Goorbergh, Jurgen",?,TSR,0
2000,1,RSA,Phakisa Freeway,"Cardoso, Jose Luis",?,Honda,0
2000,1,RSA,Phakisa Freeway,"Gimbert, Sebastien",?,Honda,0
2000,1,RSA,Phakisa Freeway,"Konishi, Yoshiteru",?,TSR,0
2000,1,RSA,Phakisa Freeway,"Norval, Shane",?,Honda,0
2000,1,RSA,Phakisa Freeway,"De Gea, David",?,Modenas KR3,0
2000,1,RSA,Phakisa Freeway,"Harada, Tetsuya",?,Aprilia,1
2000,2,MAL,Sepang,"Roberts Jr, Kenny",?,Suzuki,0
2000,2,MAL,Sepang,"Checa, Carlos",?,Yamaha,0
2000,2,MAL,Sepang,"Mccoy, Garry",?,Yamaha,0
2000,2,MAL,Sepang,"Biaggi, Max",?,Yamaha,0
2000,2,MAL,Sepang,"Aoki, Nobuatsu",?,Suzuki,0
2000,2,MAL,Sepang,"Okada, Tadayuki",?,Honda,0
2000,2,MAL,Sepang,"Gibernau, Sete",?,Honda,0
2000,2,MAL,Sepang,"Barros, Alex",?,Honda,0
2000,2,MAL,Sepang,"Laconi, Regis",?,Yamaha,0
2000,2,MAL,Sepang,"Mcwilliams, Jeremy",?,Aprilia,0
2000,2,MAL,Sepang,"Vd Goorbergh, Jurgen",?,TSR,0
2000,2,MAL,Sepang,"Harada, Tetsuya",?,Aprilia,0
