result_id,pos.,no,rider,Team,gap 1st / prev.,time,session,class,event,year,event_id
4952,1,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,,01:34.300,Q1,Moto2,AUT,2024,10
4953,2,54,F. Aldeguer ,Sync SpeedUp,+0.024 / +0.024,01:34.324,Q1,Moto2,AUT,2024,10
4954,3,75,A. Arenas,QJMOTOR Gresini Moto2,+0.064 / +0.040,01:34.364,Q1,Moto2,AUT,2024,10
4955,4,81,S. Agius,Liqui Moly Husqvarna Intact GP,+0.213 / +0.149,01:34.513,Q1,Moto2,AUT,2024,10
4956,5,52,J. Alcoba,Yamaha VR46 Master Camp Team,+0.260 / +0.047,01:34.560,Q1,Moto2,AUT,2024,10
4957,6,64,B. Bendsneyder,Preicanos Racing Team,+0.347 / +0.087,01:34.647,Q1,Moto2,AUT,2024,10
4958,7,5,J. Masia,Preicanos Racing Team,+0.381 / +0.034,01:34.681,Q1,Moto2,AUT,2024,10
4959,8,19,M. Pasini,Team Ciatti Boscoscuro,+0.413 / +0.032,01:34.713,Q1,Moto2,AUT,2024,10
4960,9,7,B. Baltus,RW-Idrofoglia Racing GP,+0.640 / +0.227,01:34.940,Q1,Moto2,AUT,2024,10
4961,10,34,M. Suryo Aji,IDEMITSU Honda Team Asia,+0.679 / +0.039,01:34.979,Q1,Moto2,AUT,2024,10
4962,11,11,A. Escrig,KLINT Forward Factory Team,+0.753 / +0.074,01:35.053,Q1,Moto2,AUT,2024,10
4963,12,22,A. Sasaki,Yamaha VR46 Master Camp Team,+0.834 / +0.081,01:35.134,Q1,Moto2,AUT,2024,10
4964,13,71,D. Foggia,Italtrans Racing Team,+0.899 / +0.065,01:35.199,Q1,Moto2,AUT,2024,10
4965,14,43,X. Artigas,KLINT Forward Factory Team,+1.048 / +0.149,01:35.348,Q1,Moto2,AUT,2024,10
4966,15,9,J. Navarro,KLINT Forward Factory Team,+1.056 / +0.008,01:35.356,Q1,Moto2,AUT,2024,10
4967,16,20,X. Cardelus,Fantic Racing,+1.077 / +0.021,01:35.377,Q1,Moto2,AUT,2024,10
4968,17,10,D. Moreira,Italtrans Racing Team,+1.845 / +0.768,01:36.145,Q1,Moto2,AUT,2024,10
4969,1,13,C. Vietti,Red Bull KTM Ajo,,01:33.855,Q2,Moto2,AUT,2024,10
4970,2,44,A. Canet,Fantic Racing,+0.058 / +0.058,01:33.913,Q2,Moto2,AUT,2024,10
4971,3,3,S. Garcia,MT Helmets - MSI,+0.137 / +0.079,01:33.992,Q2,Moto2,AUT,2024,10
4972,4,14,T. Arbolino,Elf Marc VDS Racing Team,+0.238 / +0.101,01:34.093,Q2,Moto2,AUT,2024,10
4973,5,21,A. Lopez,Sync SpeedUp,+0.255 / +0.017,01:34.110,Q2,Moto2,AUT,2024,10
4974,6,96,J. Dixon,CFMOTO Inde Aspar Team,+0.300 / +0.045,01:34.155,Q2,Moto2,AUT,2024,10
4975,7,24,M. Ramirez,OnlyFans American Racing Team,+0.330 / +0.030,01:34.185,Q2,Moto2,AUT,2024,10
4976,8,35,S. Chantra,IDEMITSU Honda Team Asia,+0.340 / +0.010,01:34.195,Q2,Moto2,AUT,2024,10
4977,9,18,M. Gonzalez,QJMOTOR Gresini Moto2,+0.380 / +0.040,01:34.235,Q2,Moto2,AUT,2024,10
4978,10,28,I. Guevara,CFMOTO Inde Aspar Team,+0.410 / +0.030,01:34.265,Q2,Moto2,AUT,2024,10
4979,11,16,J. Roberts,OnlyFans American Racing Team,+0.461 / +0.051,01:34.316,Q2,Moto2,AUT,2024,10
4980,12,15,D. Binder,Liqui Moly Husqvarna Intact GP,+0.468 / +0.007,01:34.323,Q2,Moto2,AUT,2024,10
4981,13,75,A. Arenas,QJMOTOR Gresini Moto2,+0.478 / +0.010,01:34.333,Q2,Moto2,AUT,2024,10
4982,14,53,D. Öncü,Red Bull KTM Ajo,+0.483 / +0.005,01:34.338,Q2,Moto2,AUT,2024,10
4983,15,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+0.516 / +0.033,01:34.371,Q2,Moto2,AUT,2024,10
4984,16,12,F. Salac,Elf Marc VDS Racing Team,+0.621 / +0.105,01:34.476,Q2,Moto2,AUT,2024,10
4985,17,54,F. Aldeguer ,Sync SpeedUp,+0.737 / +0.116,01:34.592,Q2,Moto2,AUT,2024,10
4986,18,81,S. Agius,Liqui Moly Husqvarna Intact GP,+0.835 / +0.098,01:34.690,Q2,Moto2,AUT,2024,10
4987,1,72,T. Furusato,Honda Team Asia,,01:40.882,Q1,Moto3,AUT,2024,10
4988,2,31,A. Fernandez,Leopard Racing,+0.329 / +0.329,01:41.211,Q1,Moto3,AUT,2024,10
4989,3,24,T. Suzuki,Liqui Moly Husqvarna Intact GP,+0.355 / +0.026,01:41.237,Q1,Moto3,AUT,2024,10
4990,4,58,L. Lunetta,SIC58 Squadra Corse,+0.567 / +0.212,01:41.449,Q1,Moto3,AUT,2024,10
4991,5,10,N. Carraro,LEVELUP - MTA,+0.618 / +0.051,01:41.500,Q1,Moto3,AUT,2024,10
4992,6,5,T. Buasri,Honda Team Asia,+0.666 / +0.048,01:41.548,Q1,Moto3,AUT,2024,10
4993,7,7,F. Farioli,SIC58 Squadra Corse,+0.745 / +0.079,01:41.627,Q1,Moto3,AUT,2024,10
4994,8,21,V. Perez,Fibre Tec Honda - MLav Racing,+0.814 / +0.069,01:41.696,Q1,Moto3,AUT,2024,10
4995,9,54,R. Rossi,CIP Green Power,+0.901 / +0.087,01:41.783,Q1,Moto3,AUT,2024,10
4996,10,22,D. Almansa,Kopron Rivacold Snipers Team,+1.210 / +0.309,01:42.092,Q1,Moto3,AUT,2024,10
4997,11,34,J. Rosenthaler,Liqui Moly Husqvarna Intact GP,+1.631 / +0.421,01:42.513,Q1,Moto3,AUT,2024,10
4998,12,55,N. Dettwiler,CIP Green Power,+1.659 / +0.028,01:42.541,Q1,Moto3,AUT,2024,10
4999,13,19,S. Ogden,Fibre Tec Honda - MLav Racing,,,Q1,Moto3,AUT,2024,10
5000,1,48,I. Ortola,MT Helmets - MSI,,01:40.057,Q2,Moto3,AUT,2024,10
5001,2,66,J. Kelso,BOE Motorsports,+0.143 / +0.143,01:40.200,Q2,Moto3,AUT,2024,10
5002,3,95,C. Veijer,Liqui Moly Husqvarna Intact GP,+0.159 / +0.016,01:40.216,Q2,Moto3,AUT,2024,10
5003,4,96,D. Holgado,Red Bull GASGAS Tech3,+0.202 / +0.043,01:40.259,Q2,Moto3,AUT,2024,10
5004,5,99,J. Rueda,Red Bull KTM Ajo,+0.230 / +0.028,01:40.287,Q2,Moto3,AUT,2024,10
5005,6,80,D. Alonso,CFMOTO Gaviota Aspar Team,+0.281 / +0.051,01:40.338,Q2,Moto3,AUT,2024,10
5006,7,18,M. Bertelle,Kopron Rivacold Snipers Team,+0.425 / +0.144,01:40.482,Q2,Moto3,AUT,2024,10
5007,8,36,A. Piqueras ,Leopard Racing,+0.477 / +0.052,01:40.534,Q2,Moto3,AUT,2024,10
5008,9,64,D. Muñoz ,BOE Motorsports,+0.567 / +0.090,01:40.624,Q2,Moto3,AUT,2024,10
5009,10,6,R. Yamanaka,MT Helmets - MSI,+0.621 / +0.054,01:40.678,Q2,Moto3,AUT,2024,10
5010,11,85,X. Zurutuza,Red Bull KTM Ajo,+0.724 / +0.103,01:40.781,Q2,Moto3,AUT,2024,10
5011,12,31,A. Fernandez,Leopard Racing,+0.730 / +0.006,01:40.787,Q2,Moto3,AUT,2024,10
5012,13,24,T. Suzuki,Liqui Moly Husqvarna Intact GP,+0.870 / +0.140,01:40.927,Q2,Moto3,AUT,2024,10
5013,14,82,S. Nepa,LEVELUP - MTA,+0.888 / +0.018,01:40.945,Q2,Moto3,AUT,2024,10
5014,15,12,J. Roulstone,Red Bull GASGAS Tech3,+0.905 / +0.017,01:40.962,Q2,Moto3,AUT,2024,10
5015,16,58,L. Lunetta,SIC58 Squadra Corse,+0.913 / +0.008,01:40.970,Q2,Moto3,AUT,2024,10
5016,17,72,T. Furusato,Honda Team Asia,+1.225 / +0.312,01:41.282,Q2,Moto3,AUT,2024,10
5017,18,78,J. Esteban,CFMOTO Gaviota Aspar Team,+1.694 / +0.469,01:41.751,Q2,Moto3,AUT,2024,10
5018,1,77,M. Pons,Axxis-MSI,,01:38.442,Q1,MotoE,AUT,2024,10
5019,2,11,M. Ferrari,Felo Gresini MotoE,+0.084 / +0.084,01:38.526,Q1,MotoE,AUT,2024,10
5020,3,9,A. Mantovani,KLINT Forward Factory Team,+0.086 / +0.002,01:38.528,Q1,MotoE,AUT,2024,10
5021,4,29,N. Spinelli,Tech3 E-Racing,+0.190 / +0.104,01:38.632,Q1,MotoE,AUT,2024,10
5022,5,72,A. Finello,Felo Gresini MotoE,+0.444 / +0.254,01:38.886,Q1,MotoE,AUT,2024,10
5023,6,6,M. Herrera,KLINT Forward Factory Team,+0.643 / +0.199,01:39.085,Q1,MotoE,AUT,2024,10
5024,7,55,M. Roccoli,Ongetta SIC58 Squadra Corse,+0.683 / +0.040,01:39.125,Q1,MotoE,AUT,2024,10
5025,8,34,K. Manfredi,Ongetta SIC58 Squadra Corse,+1.110 / +0.427,01:39.552,Q1,MotoE,AUT,2024,10
5026,9,7,C. Davies,Aruba Cloud MotoE Racing Team,+1.181 / +0.071,01:39.623,Q1,MotoE,AUT,2024,10
5027,10,80,A. Pontone,Aruba Cloud MotoE Racing Team,+2.103 / +0.922,01:40.545,Q1,MotoE,AUT,2024,10
5028,1,99,O. Gutierrez,Axxis-MSI,,01:37.970,Q2,MotoE,AUT,2024,10
5029,2,4,H. Garzo,Dynavolt Intact GP MotoE,+0.066 / +0.066,01:38.036,Q2,MotoE,AUT,2024,10
5030,3,21,K. Zannoni,Openbank Aspar Team,+0.093 / +0.027,01:38.063,Q2,MotoE,AUT,2024,10
5031,4,3,L. Tulovic,Dynavolt Intact GP MotoE,+0.167 / +0.074,01:38.137,Q2,MotoE,AUT,2024,10
5032,5,81,J. Torres,Openbank Aspar Team,+0.333 / +0.166,01:38.303,Q2,MotoE,AUT,2024,10
5033,6,77,M. Pons,Axxis-MSI,+0.397 / +0.064,01:38.367,Q2,MotoE,AUT,2024,10
5034,7,51,E. Granado,LCR E-Team,+0.412 / +0.015,01:38.382,Q2,MotoE,AUT,2024,10
5035,8,61,A. Zaccone,Tech3 E-racing,+0.460 / +0.048,01:38.430,Q2,MotoE,AUT,2024,10
5036,9,40,M. Casadei,LCR E-Team,+0.561 / +0.101,01:38.531,Q2,MotoE,AUT,2024,10
5037,10,11,M. Ferrari,Felo Gresini MotoE,+1.043 / +0.482,01:39.013,Q2,MotoE,AUT,2024,10
5038,1,43,J. Miller,Red Bull KTM Factory Racing,,01:28.567,Q1,MotoGP,AUT,2024,10
5039,2,44,P. Espargaro,Red Bull KTM Factory Racing,+0.068 / +0.068,01:28.635,Q1,MotoGP,AUT,2024,10
5040,3,88,M. Oliveira,Trackhouse Racing,+0.068 / +0.000,01:28.635,Q1,MotoGP,AUT,2024,10
5041,4,31,P. Acosta,Red Bull GASGAS Tech3,+0.092 / +0.024,01:28.659,Q1,MotoGP,AUT,2024,10
5042,5,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+0.480 / +0.388,01:29.047,Q1,MotoGP,AUT,2024,10
5043,6,37,A. Fernandez,Red Bull GASGAS Tech3,+0.537 / +0.057,01:29.104,Q1,MotoGP,AUT,2024,10
5044,7,5,J. Zarco,CASTROL Honda LCR,+0.598 / +0.061,01:29.165,Q1,MotoGP,AUT,2024,10
5045,8,10,L. Marini,Repsol Honda Team,+0.692 / +0.094,01:29.259,Q1,MotoGP,AUT,2024,10
5046,9,36,J. Mir,Repsol Honda Team,+0.777 / +0.085,01:29.344,Q1,MotoGP,AUT,2024,10
5047,10,25,R. Fernandez,Trackhouse Racing,+0.861 / +0.084,01:29.428,Q1,MotoGP,AUT,2024,10
5048,11,42,A. Rins,Monster Energy Yamaha MotoGP Team,+0.985 / +0.124,01:29.552,Q1,MotoGP,AUT,2024,10
5049,12,30,T. Nakagami,IDEMITSU Honda LCR,+1.045 / +0.060,01:29.612,Q1,MotoGP,AUT,2024,10
5050,13,6,S. Bradl,HRC Test Team,+1.125 / +0.080,01:29.692,Q1,MotoGP,AUT,2024,10
5051,14,32,L. Savadori,Aprilia Racing,+1.332 / +0.207,01:29.899,Q1,MotoGP,AUT,2024,10
5052,1,89,J. Martin,Prima Pramac Racing,,01:27.748,Q2,MotoGP,AUT,2024,10
5053,2,1,F. Bagnaia,Ducati Lenovo Team,+0.141 / +0.141,01:27.889,Q2,MotoGP,AUT,2024,10
5054,3,93,M. Marquez,Gresini Racing MotoGP,+0.544 / +0.403,01:28.292,Q2,MotoGP,AUT,2024,10
5055,4,41,A. Espargaro,Aprilia Racing,+0.596 / +0.052,01:28.344,Q2,MotoGP,AUT,2024,10
5056,5,43,J. Miller,Red Bull KTM Factory Racing,+0.798 / +0.202,01:28.546,Q2,MotoGP,AUT,2024,10
5057,6,12,M. Viñales,Aprilia Racing,+0.897 / +0.099,01:28.645,Q2,MotoGP,AUT,2024,10
5058,7,23,E. Bastianini,Ducati Lenovo Team,+0.934 / +0.037,01:28.682,Q2,MotoGP,AUT,2024,10
5059,8,21,F. Morbidelli,Prima Pramac Racing,+0.976 / +0.042,01:28.724,Q2,MotoGP,AUT,2024,10
5060,9,72,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,+0.984 / +0.008,01:28.732,Q2,MotoGP,AUT,2024,10
5061,10,44,P. Espargaro,Red Bull KTM Factory Racing,+1.015 / +0.031,01:28.763,Q2,MotoGP,AUT,2024,10
5062,11,73,A. Marquez,Gresini Racing MotoGP,+1.044 / +0.029,01:28.792,Q2,MotoGP,AUT,2024,10
5063,12,33,B. Binder,Red Bull KTM Factory Racing,+1.162 / +0.118,01:28.910,Q2,MotoGP,AUT,2024,10
5064,1,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,,01:52.603,Q1,Moto2,ARA,2024,11
5065,2,14,T. Arbolino,Elf Marc VDS Racing Team,+0.024 / +0.024,01:52.627,Q1,Moto2,ARA,2024,11
5066,3,79,A. Ogura,MT Helmets - MSI,+0.054 / +0.030,01:52.657,Q1,Moto2,ARA,2024,11
5067,4,12,F. Salac,Elf Marc VDS Racing Team,+0.215 / +0.161,01:52.818,Q1,Moto2,ARA,2024,11
5068,5,22,A. Sasaki,Yamaha VR46 Master Camp Team,+0.404 / +0.189,01:53.007,Q1,Moto2,ARA,2024,11
5069,6,15,D. Binder,Liqui Moly Husqvarna Intact GP,+0.487 / +0.083,01:53.090,Q1,Moto2,ARA,2024,11
5070,7,34,M. Suryo Aji,IDEMITSU Honda Team Asia,+0.620 / +0.133,01:53.223,Q1,Moto2,ARA,2024,11
5071,8,7,B. Baltus,RW-Idrofoglia Racing GP,+0.745 / +0.125,01:53.348,Q1,Moto2,ARA,2024,11
5072,9,5,J. Masia,Preicanos Racing Team,+0.746 / +0.001,01:53.349,Q1,Moto2,ARA,2024,11
5073,10,81,S. Agius,Liqui Moly Husqvarna Intact GP,+0.955 / +0.209,01:53.558,Q1,Moto2,ARA,2024,11
5074,11,52,J. Alcoba,Yamaha VR46 Master Camp Team,+1.156 / +0.201,01:53.759,Q1,Moto2,ARA,2024,11
5075,12,71,D. Foggia,Italtrans Racing Team,+1.215 / +0.059,01:53.818,Q1,Moto2,ARA,2024,11
5076,13,20,X. Cardelus,Fantic Racing,+1.284 / +0.069,01:53.887,Q1,Moto2,ARA,2024,11
5077,14,17,D. Muñoz,Preicanos Racing Team,+1.308 / +0.024,01:53.911,Q1,Moto2,ARA,2024,11
5078,15,3,S. Garcia,MT Helmets - MSI,+2.008 / +0.700,01:54.611,Q1,Moto2,ARA,2024,11
5079,16,43,X. Artigas,KLINT Forward Factory Team,+2.758 / +0.750,01:55.361,Q1,Moto2,ARA,2024,11
5080,17,11,A. Escrig,KLINT Forward Factory Team,+4.815 / +2.057,01:57.418,Q1,Moto2,ARA,2024,11
5081,18,9,J. Navarro,KLINT Forward Factory Team,,,Q1,Moto2,ARA,2024,11
5082,1,96,J. Dixon,CFMOTO Inde Aspar Team,,01:51.636,Q2,Moto2,ARA,2024,11
5083,2,10,D. Moreira,Italtrans Racing Team,+0.134 / +0.134,01:51.770,Q2,Moto2,ARA,2024,11
5084,3,44,A. Canet,Fantic Racing,+0.148 / +0.014,01:51.784,Q2,Moto2,ARA,2024,11
5085,4,53,D. Öncü,Red Bull KTM Ajo,+0.287 / +0.139,01:51.923,Q2,Moto2,ARA,2024,11
5086,5,14,T. Arbolino,Elf Marc VDS Racing Team,+0.302 / +0.015,01:51.938,Q2,Moto2,ARA,2024,11
5087,6,75,A. Arenas,QJMOTOR Gresini Moto2,+0.329 / +0.027,01:51.965,Q2,Moto2,ARA,2024,11
5088,7,21,A. Lopez,Sync SpeedUp,+0.332 / +0.003,01:51.968,Q2,Moto2,ARA,2024,11
5089,8,16,J. Roberts,OnlyFans American Racing Team,+0.408 / +0.076,01:52.044,Q2,Moto2,ARA,2024,11
5090,9,13,C. Vietti,Red Bull KTM Ajo,+0.475 / +0.067,01:52.111,Q2,Moto2,ARA,2024,11
5091,10,18,M. Gonzalez,QJMOTOR Gresini Moto2,+0.505 / +0.030,01:52.141,Q2,Moto2,ARA,2024,11
5092,11,54,F. Aldeguer ,Sync SpeedUp,+0.722 / +0.217,01:52.358,Q2,Moto2,ARA,2024,11
5093,12,24,M. Ramirez,OnlyFans American Racing Team,+0.738 / +0.016,01:52.374,Q2,Moto2,ARA,2024,11
5094,13,64,B. Bendsneyder,Preicanos Racing Team,+1.114 / +0.376,01:52.750,Q2,Moto2,ARA,2024,11
5095,14,35,S. Chantra,IDEMITSU Honda Team Asia,+1.142 / +0.028,01:52.778,Q2,Moto2,ARA,2024,11
5096,15,28,I. Guevara,CFMOTO Inde Aspar Team,+1.251 / +0.109,01:52.887,Q2,Moto2,ARA,2024,11
5097,16,79,A. Ogura,MT Helmets - MSI,+1.375 / +0.124,01:53.011,Q2,Moto2,ARA,2024,11
5098,17,12,F. Salac,Elf Marc VDS Racing Team,+1.870 / +0.495,01:53.506,Q2,Moto2,ARA,2024,11
5099,18,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+1.912 / +0.042,01:53.548,Q2,Moto2,ARA,2024,11
5100,1,18,M. Bertelle,Kopron Rivacold Snipers Team,,02:00.955,Q1,Moto3,ARA,2024,11
5101,2,72,T. Furusato,Honda Team Asia,+0.610 / +0.610,02:01.565,Q1,Moto3,ARA,2024,11
5102,3,7,F. Farioli,SIC58 Squadra Corse,+0.674 / +0.064,02:01.629,Q1,Moto3,ARA,2024,11
5103,4,19,S. Ogden,Fibre Tec Honda - MLav Racing,+0.768 / +0.094,02:01.723,Q1,Moto3,ARA,2024,11
5104,5,24,T. Suzuki,Liqui Moly Husqvarna Intact GP,+1.367 / +0.599,02:02.322,Q1,Moto3,ARA,2024,11
5105,6,55,N. Dettwiler,CIP Green Power,+1.595 / +0.228,02:02.550,Q1,Moto3,ARA,2024,11
5106,7,85,X. Zurutuza,Red Bull KTM Ajo,+2.138 / +0.543,02:03.093,Q1,Moto3,ARA,2024,11
5107,8,93,A. Aditama,Honda Team Asia,+3.343 / +1.205,02:04.298,Q1,Moto3,ARA,2024,11
5108,9,54,R. Rossi,CIP Green Power,+3.627 / +0.284,02:04.582,Q1,Moto3,ARA,2024,11
5109,10,5,T. Buasri,Honda Team Asia,,,Q1,Moto3,ARA,2024,11
5110,11,10,N. Carraro,LEVELUP - MTA,+0.000 / +0.000,,Q1,Moto3,ARA,2024,11
5111,12,6,R. Yamanaka,MT Helmets - MSI,+0.000 / +0.000,,Q1,Moto3,ARA,2024,11
5112,13,21,V. Perez,Fibre Tec Honda - MLav Racing,+0.000 / +0.000,,Q1,Moto3,ARA,2024,11
5113,1,80,D. Alonso,CFMOTO Gaviota Aspar Team,,01:58.059,Q2,Moto3,ARA,2024,11
5114,2,99,J. Rueda,Red Bull KTM Ajo,+0.433 / +0.433,01:58.492,Q2,Moto3,ARA,2024,11
5115,3,64,D. Muñoz ,BOE Motorsports,+1.005 / +0.572,01:59.064,Q2,Moto3,ARA,2024,11
5116,4,36,A. Piqueras ,Leopard Racing,+1.031 / +0.026,01:59.090,Q2,Moto3,ARA,2024,11
5117,5,66,J. Kelso,BOE Motorsports,+1.040 / +0.009,01:59.099,Q2,Moto3,ARA,2024,11
5118,6,58,L. Lunetta,SIC58 Squadra Corse,+1.249 / +0.209,01:59.308,Q2,Moto3,ARA,2024,11
5119,7,96,D. Holgado,Red Bull GASGAS Tech3,+1.355 / +0.106,01:59.414,Q2,Moto3,ARA,2024,11
5120,8,18,M. Bertelle,Kopron Rivacold Snipers Team,+1.404 / +0.049,01:59.463,Q2,Moto3,ARA,2024,11
5121,9,95,C. Veijer,Liqui Moly Husqvarna Intact GP,+1.658 / +0.254,01:59.717,Q2,Moto3,ARA,2024,11
5122,10,48,I. Ortola,MT Helmets - MSI,+1.696 / +0.038,01:59.755,Q2,Moto3,ARA,2024,11
5123,11,82,S. Nepa,LEVELUP - MTA,+1.994 / +0.298,02:00.053,Q2,Moto3,ARA,2024,11
5124,12,19,S. Ogden,Fibre Tec Honda - MLav Racing,+1.999 / +0.005,02:00.058,Q2,Moto3,ARA,2024,11
5125,13,78,J. Esteban,CFMOTO Gaviota Aspar Team,+2.180 / +0.181,02:00.239,Q2,Moto3,ARA,2024,11
5126,14,22,D. Almansa,Kopron Rivacold Snipers Team,+2.190 / +0.010,02:00.249,Q2,Moto3,ARA,2024,11
5127,15,72,T. Furusato,Honda Team Asia,+2.215 / +0.025,02:00.274,Q2,Moto3,ARA,2024,11
5128,16,7,F. Farioli,SIC58 Squadra Corse,+2.531 / +0.316,02:00.590,Q2,Moto3,ARA,2024,11
5129,17,31,A. Fernandez,Leopard Racing,+3.192 / +0.661,02:01.251,Q2,Moto3,ARA,2024,11
5130,18,12,J. Roulstone,Red Bull GASGAS Tech3,,,Q2,Moto3,ARA,2024,11
5131,1,33,B. Binder,Red Bull KTM Factory Racing,,01:47.958,Q1,MotoGP,ARA,2024,11
5132,2,31,P. Acosta,Red Bull GASGAS Tech3,+0.060 / +0.060,01:48.018,Q1,MotoGP,ARA,2024,11
5133,3,72,M. Bezzecchi,Pertamina Enduro VR46 Racing Team,+0.128 / +0.068,01:48.086,Q1,MotoGP,ARA,2024,11
5134,4,23,E. Bastianini,Ducati Lenovo Team,+0.584 / +0.456,01:48.542,Q1,MotoGP,ARA,2024,11
5135,5,43,J. Miller,Red Bull KTM Factory Racing,+0.691 / +0.107,01:48.649,Q1,MotoGP,ARA,2024,11
5136,6,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+0.729 / +0.038,01:48.687,Q1,MotoGP,ARA,2024,11
5137,7,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+0.817 / +0.088,01:48.775,Q1,MotoGP,ARA,2024,11
5138,8,30,T. Nakagami,IDEMITSU Honda LCR,+1.123 / +0.306,01:49.081,Q1,MotoGP,ARA,2024,11
5139,9,37,A. Fernandez,Red Bull GASGAS Tech3,+1.280 / +0.157,01:49.238,Q1,MotoGP,ARA,2024,11
5140,10,10,L. Marini,Repsol Honda Team,+1.844 / +0.564,01:49.802,Q1,MotoGP,ARA,2024,11
5141,11,42,A. Rins,Monster Energy Yamaha MotoGP Team,+1.914 / +0.070,01:49.872,Q1,MotoGP,ARA,2024,11
5142,12,36,J. Mir,Repsol Honda Team,+2.162 / +0.248,01:50.120,Q1,MotoGP,ARA,2024,11
5143,1,93,M. Marquez,Gresini Racing MotoGP,,01:46.766,Q2,MotoGP,ARA,2024,11
5144,2,31,P. Acosta,Red Bull GASGAS Tech3,+0.840 / +0.840,01:47.606,Q2,MotoGP,ARA,2024,11
5145,3,1,F. Bagnaia,Ducati Lenovo Team,+0.842 / +0.002,01:47.608,Q2,MotoGP,ARA,2024,11
5146,4,89,J. Martin,Prima Pramac Racing,+0.876 / +0.034,01:47.642,Q2,MotoGP,ARA,2024,11
5147,5,73,A. Marquez,Gresini Racing MotoGP,+1.041 / +0.165,01:47.807,Q2,MotoGP,ARA,2024,11
5148,6,21,F. Morbidelli,Prima Pramac Racing,+1.348 / +0.307,01:48.114,Q2,MotoGP,ARA,2024,11
5149,7,33,B. Binder,Red Bull KTM Factory Racing,+1.726 / +0.378,01:48.492,Q2,MotoGP,ARA,2024,11
5150,8,88,M. Oliveira,Trackhouse Racing,+1.784 / +0.058,01:48.550,Q2,MotoGP,ARA,2024,11
5151,9,25,R. Fernandez,Trackhouse Racing,+2.157 / +0.373,01:48.923,Q2,MotoGP,ARA,2024,11
5152,10,5,J. Zarco,CASTROL Honda LCR,+2.314 / +0.157,01:49.080,Q2,MotoGP,ARA,2024,11
5153,11,41,A. Espargaro,Aprilia Racing,+2.941 / +0.627,01:49.707,Q2,MotoGP,ARA,2024,11
5154,12,12,M. Viñales,Aprilia Racing,+3.760 / +0.819,01:50.526,Q2,MotoGP,ARA,2024,11
5155,1,21,A. Lopez,Beta Tools SpeedUp,,01:35.446,Q1,Moto2,RSM,2024,12
5156,2,64,B. Bendsneyder,Preicanos Racing Team,+0.456 / +0.456,01:35.902,Q1,Moto2,RSM,2024,12
5157,3,12,F. Salac,Elf Marc VDS Racing Team,+0.504 / +0.048,01:35.950,Q1,Moto2,RSM,2024,12
5158,4,81,S. Agius,Liqui Moly Husqvarna Intact GP,+0.519 / +0.015,01:35.965,Q1,Moto2,RSM,2024,12
5159,5,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+0.555 / +0.036,01:36.001,Q1,Moto2,RSM,2024,12
5160,6,7,B. Baltus,RW-Idrofoglia Racing GP,+0.599 / +0.044,01:36.045,Q1,Moto2,RSM,2024,12
5161,7,52,J. Alcoba,Yamaha VR46 Master Camp Team,+0.610 / +0.011,01:36.056,Q1,Moto2,RSM,2024,12
5162,8,35,S. Chantra,IDEMITSU Honda Team Asia,+0.657 / +0.047,01:36.103,Q1,Moto2,RSM,2024,12
5163,9,19,M. Pasini,Team Ciatti Boscoscuro,+0.676 / +0.019,01:36.122,Q1,Moto2,RSM,2024,12
5164,10,3,S. Garcia,MT Helmets - MSI,+0.722 / +0.046,01:36.168,Q1,Moto2,RSM,2024,12
5165,11,15,D. Binder,Liqui Moly Husqvarna Intact GP,+0.730 / +0.008,01:36.176,Q1,Moto2,RSM,2024,12
5166,12,28,I. Guevara,CFMOTO Inde Aspar Team,+0.942 / +0.212,01:36.388,Q1,Moto2,RSM,2024,12
5167,13,5,J. Masia,Preicanos Racing Team,+1.096 / +0.154,01:36.542,Q1,Moto2,RSM,2024,12
5168,14,34,M. Suryo Aji,IDEMITSU Honda Team Asia,+1.531 / +0.435,01:36.977,Q1,Moto2,RSM,2024,12
5169,15,20,X. Cardelus,Fantic Racing,+2.032 / +0.501,01:37.478,Q1,Moto2,RSM,2024,12
5170,16,40,U. Orradre,KLINT Forward Factory Team,+2.372 / +0.340,01:37.818,Q1,Moto2,RSM,2024,12
5171,17,43,X. Artigas,KLINT Forward Factory Team,+2.796 / +0.424,01:38.242,Q1,Moto2,RSM,2024,12
5172,1,14,T. Arbolino,Elf Marc VDS Racing Team,,01:35.229,Q2,Moto2,RSM,2024,12
5173,2,13,C. Vietti,Red Bull KTM Ajo,+0.011 / +0.011,01:35.240,Q2,Moto2,RSM,2024,12
5174,3,79,A. Ogura,MT Helmets - MSI,+0.190 / +0.179,01:35.419,Q2,Moto2,RSM,2024,12
5175,4,44,A. Canet,Fantic Racing,+0.237 / +0.047,01:35.466,Q2,Moto2,RSM,2024,12
5176,5,10,D. Moreira,Italtrans Racing Team,+0.292 / +0.055,01:35.521,Q2,Moto2,RSM,2024,12
